province,zone,ea,Id_hh,hh_size,hh_size_male,hh_size_female,ag_area,nb_cow,nb_buffalo,nb_donkeys,nb_sheep,nb_goat,nb_pig,nb_chicken,nb_duck,TLUs
3,2,233,"29,138",6,4,2,0.1,0,0,0,0,0,1,0,0,0.2
3,2,233,"29,135",9,4,5,0.51,6,1,0,0,5,2,0,0,4.4
3,2,233,"29,139",3,1,2,0.1,0,2,0,0,2,0,0,0,1.2
3,2,233,"29,155",6,2,4,0.6,0,0,0,0,0,0,2,0,0.02
3,2,233,"29,171",9,5,4,0.42,6,0,0,0,1,2,0,0,3.5
3,2,233,"29,182",1,0,1,0.1,0,0,0,0,0,0,0,0,0
3,2,233,"29,119",4,3,1,0.24,1,0,0,0,0,0,1,0,0.51
3,2,233,"29,152",7,3,4,0.17,1,1,0,0,0,0,9,0,1.09
3,2,233,"29,201",8,5,3,0.61,2,0,0,0,4,0,0,0,1.4
3,2,233,"29,134",7,5,2,0.25,2,1,0,0,5,1,8,0,2.28
3,2,233,"29,100",2,1,1,0.41,0,0,0,0,5,0,15,0,0.65
3,2,233,"29,195",6,4,2,0.42,0,0,0,0,0,0,0,0,0
3,2,233,"29,111",2,1,1,0.1,0,0,0,0,0,0,0,0,0
3,2,233,"29,169",5,3,2,0.68,2,6,0,0,5,0,0,0,4.5
3,2,233,"29,129",3,1,2,0.17,0,0,0,0,6,0,0,0,0.6
3,2,233,"29,154",12,9,3,0,2,0,0,0,5,0,0,0,1.5
3,2,233,"29,094",3,2,1,0.03,0,1,0,0,0,0,0,0,0.5
3,2,233,"29,187",4,2,2,0.41,2,0,0,0,1,0,0,0,1.1
3,2,233,"29,192",4,1,3,0.17,0,3,0,0,1,0,0,0,1.6
3,2,233,"29,098",8,5,3,0.15,7,0,0,0,0,1,0,0,3.7
3,2,233,"29,117",3,1,2,0.21,1,1,0,0,0,0,8,0,1.08
3,2,233,"29,168",6,2,4,0.17,2,0,0,0,0,0,5,0,1.05
3,2,233,"29,200",4,2,2,0.07,0,0,0,0,0,1,2,0,0.22
3,2,233,"29,104",2,1,1,0.36,0,1,0,0,0,0,3,0,0.53
3,2,233,"29,147",5,2,3,0.31,1,1,0,0,5,1,0,0,1.7
3,2,233,"29,156",8,4,4,1.69,1,2,0,0,0,2,5,0,1.95
3,2,233,"29,102",4,2,2,0.78,6,1,0,0,6,2,4,0,4.54
3,2,233,"29,126",5,3,2,0.34,0,1,0,0,0,0,0,0,0.5
3,2,233,"29,178",5,1,4,0.46,0,2,0,0,2,0,0,0,1.2
3,2,233,"29,112",2,1,1,0.27,0,1,0,0,5,0,10,0,1.1
3,2,233,"29,132",6,3,3,0.76,2,2,0,0,5,0,7,0,2.57
3,2,233,"29,142",5,3,2,1.03,3,0,0,0,3,0,0,0,1.8
3,2,233,"29,194",6,3,3,0.1,0,0,0,0,2,0,2,0,0.22
3,2,233,"29,122",7,2,5,0.68,0,0,0,0,3,0,0,0,0.3
3,2,233,"29,124",4,2,2,0.44,5,0,0,0,0,5,4,0,3.54
3,2,233,"29,096",7,3,4,1.02,3,2,0,0,11,3,10,0,4.3
3,2,233,"29,101",7,4,3,0.34,2,2,0,0,5,0,0,0,2.5
3,2,233,"29,170",6,3,3,0.45,4,0,0,0,4,0,4,0,2.44
3,2,233,"29,099",8,5,3,0,4,0,0,0,6,0,8,3,2.77
3,2,233,"29,151",7,2,5,0.01,0,0,0,0,0,0,0,0,0
3,2,233,"29,141",3,1,2,0.31,0,2,0,0,2,0,20,0,1.4
3,2,233,"29,131",2,1,1,0.27,0,2,0,0,2,0,0,0,1.2
3,2,233,"29,115",6,3,3,0.11,5,0,0,0,0,0,7,0,2.57
3,2,233,"29,095",6,3,3,0.43,1,2,0,0,0,0,0,0,1.5
3,2,233,"29,159",7,4,3,0,1,0,0,0,6,0,0,0,1.1
3,2,233,"29,186",5,3,2,0,4,2,0,0,0,0,0,0,3
3,2,233,"29,157",5,3,2,0.46,2,4,0,0,8,0,0,0,3.8
3,2,233,"29,185",5,2,3,0.34,2,0,0,0,5,0,0,0,1.5
3,2,233,"29,121",4,3,1,0.2,4,0,0,0,1,0,0,0,2.1
3,2,233,"29,093",1,0,1,0.2,0,2,0,0,0,1,0,0,1.2
3,2,233,"29,202",4,0,4,0.01,0,0,0,0,0,0,0,0,0
3,2,233,"29,163",5,3,2,0.17,0,0,0,0,0,0,0,0,0
3,2,233,"29,180",1,0,1,0.09,0,0,0,0,0,0,0,0,0
3,2,233,"29,176",3,2,1,0.25,0,0,0,0,0,0,0,0,0
3,2,233,"29,162",6,3,3,0.17,1,0,0,0,16,0,7,0,2.17
3,2,233,"29,199",2,1,1,0.89,2,1,0,0,0,0,0,0,1.5
3,2,233,"29,207",4,2,2,0.07,0,0,0,0,0,0,0,0,0
3,2,233,"29,097",5,3,2,0.2,4,0,0,0,10,0,10,0,3.1
3,2,233,"29,179",5,4,1,1.27,2,2,0,0,6,0,7,0,2.67
3,2,233,"29,172",3,1,2,0.15,0,0,0,0,5,0,0,0,0.5
3,2,234,"29,301",5,2,3,0.56,0,3,0,0,4,0,0,0,1.9
3,2,234,"29,320",4,1,3,0.22,4,0,0,0,0,0,11,0,2.11
3,2,234,"29,218",6,2,4,0.41,0,0,0,0,3,0,0,3,0.39
3,2,234,"29,348",5,2,3,0.04,0,0,0,0,0,0,0,0,0
3,2,234,"29,275",8,6,2,2.03,5,0,0,0,0,0,0,0,2.5
3,2,234,"29,281",4,2,2,0.17,2,1,0,0,3,0,0,0,1.8
3,2,234,"29,358",7,5,2,0.17,1,0,0,0,0,0,0,0,0.5
3,2,234,"29,269",4,1,3,0.24,0,1,0,0,2,0,0,0,0.7
3,2,234,"29,319",9,4,5,0.48,0,4,0,0,4,0,6,0,2.46
3,2,234,"29,252",4,2,2,0.1,2,0,0,0,3,0,5,0,1.35
3,2,234,"29,314",12,7,5,0.1,1,1,0,0,2,1,0,0,1.4
3,2,234,"29,293",3,2,1,0.68,5,0,0,0,0,0,0,0,2.5
3,2,234,"29,219",1,0,1,0.01,0,0,0,0,0,0,0,0,0
3,2,234,"29,357",5,4,1,0.72,6,2,0,0,8,1,2,0,5.02
3,2,234,"29,345",2,0,2,0.15,1,1,0,0,0,0,0,0,1
3,2,234,"29,283",6,2,4,2.03,3,0,0,0,4,0,0,0,1.9
3,2,234,"29,368",5,3,2,0.68,2,2,0,0,2,0,0,0,2.2
3,2,234,"29,334",11,6,5,0.12,3,0,0,0,2,0,0,0,1.7
3,2,234,"29,290",9,5,4,0,2,4,0,0,2,0,0,0,3.2
3,2,234,"29,373",3,2,1,0.61,0,1,0,0,5,0,5,0,1.05
3,2,234,"29,364",5,3,2,1.17,4,4,0,0,11,1,7,0,5.37
3,2,234,"29,224",18,11,7,1.28,3,4,0,0,7,0,9,0,4.29
3,2,234,"29,235",5,3,2,0.2,2,1,0,0,5,0,3,0,2.03
3,2,234,"29,267",5,2,3,0.68,0,0,0,0,0,0,0,0,0
3,2,234,"29,321",3,1,2,0.46,0,3,0,0,5,0,3,0,2.03
3,2,234,"29,336",7,5,2,0.31,0,1,0,0,2,0,0,0,0.7
3,2,234,"29,264",3,1,2,1.02,0,2,0,0,5,0,10,0,1.6
3,2,234,"29,226",5,1,4,0.22,0,0,0,0,0,0,0,0,0
3,2,234,"29,317",4,2,2,0.2,0,2,0,0,0,0,0,0,1
3,2,234,"29,307",2,1,1,0.14,0,0,0,0,0,0,0,0,0
3,2,234,"29,370",4,3,1,0.03,0,0,0,0,3,1,0,0,0.5
3,2,234,"29,231",4,1,3,0.34,0,0,0,0,0,0,0,0,0
3,2,234,"29,244",7,3,4,0.17,0,0,0,0,0,0,0,0,0
3,2,234,"29,327",15,9,6,0.34,0,1,0,0,0,0,0,0,0.5
3,2,234,"29,262",13,6,7,0,1,0,0,0,0,0,7,0,0.57
3,2,234,"29,223",4,2,2,2.37,4,2,0,0,3,0,0,0,3.3
3,2,234,"29,265",7,2,5,0.34,0,1,0,0,0,0,0,0,0.5
3,2,234,"29,354",8,3,5,0.14,0,1,0,0,2,0,0,0,0.7
3,2,234,"29,266",7,3,4,3.62,3,4,0,0,1,0,0,0,3.6
3,2,234,"29,280",5,2,3,0.34,2,1,0,0,0,0,0,5,1.65
3,2,234,"29,292",6,3,3,0.1,1,3,0,0,0,0,0,0,2
3,2,234,"29,375",5,3,2,2.37,5,1,0,0,0,0,0,0,3
3,2,234,"29,220",3,1,2,0.41,5,0,0,0,3,0,12,0,2.92
3,2,234,"29,323",8,4,4,0.3,2,0,0,3,0,1,15,0,1.65
3,2,234,"29,212",10,4,6,0.81,3,2,0,0,5,0,7,0,3.07
3,2,234,"29,361",3,1,2,0.17,1,0,0,0,6,0,0,0,1.1
3,2,234,"29,331",4,1,3,0.27,2,0,0,4,0,0,0,0,1.4
3,2,234,"29,367",5,3,2,0.61,2,1,0,0,2,0,17,0,1.87
3,2,234,"29,238",7,3,4,0,3,0,0,0,0,0,0,0,1.5
3,2,234,"29,338",4,2,2,0.1,0,2,0,0,2,0,2,0,1.22
3,2,234,"29,273",4,1,3,0.18,0,1,0,0,3,0,4,0,0.84
3,2,234,"29,313",10,5,5,0,0,5,0,0,3,0,3,0,2.83
3,2,234,"29,309",17,9,8,0.97,6,2,0,0,5,0,2,0,4.52
3,2,234,"29,335",3,2,1,0.31,6,0,0,0,0,0,3,0,3.03
3,2,234,"29,302",7,4,3,0.16,3,2,0,1,8,0,8,0,3.48
3,2,234,"29,344",3,1,2,0.68,2,2,0,0,6,2,15,0,3.15
3,2,234,"29,221",3,1,2,0.17,2,2,0,0,0,0,9,0,2.09
3,2,234,"29,255",16,6,10,0.25,6,7,0,0,10,0,7,0,7.57
3,2,234,"29,274",5,3,2,0.34,1,0,0,0,3,0,0,0,0.8
3,2,234,"29,371",7,2,5,0.31,2,1,0,0,3,0,10,0,1.9
3,2,234,"29,340",5,1,4,0.28,0,0,0,0,0,0,0,0,0
3,2,234,"29,315",7,3,4,0.68,0,3,0,0,6,0,9,0,2.19
3,2,234,"29,330",8,4,4,0.68,5,1,0,0,2,0,0,0,3.2
3,2,234,"29,254",4,1,3,0.07,2,0,0,0,2,0,0,0,1.2
3,2,234,"29,329",7,5,2,0.05,0,0,0,0,0,0,0,0,0
3,2,234,"29,222",7,4,3,0.24,0,2,0,0,1,0,0,0,1.1
3,2,234,"29,350",2,1,1,0.17,0,0,0,0,0,0,0,0,0
3,2,234,"29,377",2,1,1,0.15,0,2,0,2,0,0,0,0,1.2
3,2,234,"29,376",6,5,1,0.46,2,0,0,0,0,2,6,0,1.46
3,2,234,"29,324",3,0,3,0.05,4,0,0,0,0,0,0,0,2
3,2,234,"29,225",3,1,2,0.31,0,2,0,0,2,1,10,0,1.5
3,2,234,"29,276",5,3,2,0,11,0,0,0,11,0,0,0,6.6
3,2,234,"29,363",3,1,2,0.04,0,0,0,0,0,0,0,0,0
3,2,234,"29,294",5,2,3,0.8,2,0,0,0,2,0,0,0,1.2
3,2,234,"29,306",4,1,3,0.61,0,1,0,0,0,0,0,0,0.5
3,2,234,"29,227",4,2,2,0.25,2,0,0,0,2,0,6,0,1.26
3,2,234,"29,337",5,2,3,0.25,0,2,0,0,1,0,8,0,1.18
3,2,234,"29,296",8,4,4,1.02,1,1,0,0,5,0,0,0,1.5
3,2,234,"29,279",6,3,3,0.25,1,0,0,0,0,0,0,0,0.5
3,2,234,"29,326",6,2,4,0.14,3,0,0,0,9,0,1,0,2.41
3,2,234,"29,342",5,2,3,0.2,0,1,0,0,3,0,7,0,0.87
3,2,234,"29,249",6,1,5,0.25,5,3,0,0,10,0,1,0,5.01
3,2,234,"29,232",7,6,1,0.34,0,2,0,0,2,0,0,0,1.2
3,2,234,"29,246",4,3,1,0.73,2,4,0,0,1,0,4,0,3.14
3,2,234,"29,257",3,1,2,1.07,2,0,0,0,6,0,0,0,1.6
3,2,234,"29,297",6,4,2,1.02,0,0,0,0,0,0,0,0,0
3,2,234,"29,347",4,3,1,0.66,0,1,0,0,2,0,8,0,0.78
3,2,234,"29,328",8,3,5,0.12,2,2,0,0,0,5,0,0,3
3,2,234,"29,236",4,2,2,0.15,0,0,0,0,0,0,0,0,0
3,2,234,"29,372",5,2,3,0.15,2,0,0,0,0,0,0,0,1
3,2,234,"29,353",4,2,2,0.51,3,0,0,0,0,0,5,0,1.55
3,2,234,"29,213",5,3,2,0.1,2,0,0,0,2,0,15,0,1.35
3,2,234,"29,229",5,2,3,0.14,2,0,0,0,0,0,0,0,1
3,2,234,"29,234",9,5,4,0.05,0,0,0,0,0,0,0,0,0
3,2,234,"29,322",6,4,2,0.24,0,0,0,0,0,0,0,0,0
3,2,234,"29,341",5,1,4,0.03,2,2,0,0,2,0,1,0,2.21
3,2,234,"29,209",6,2,4,0.68,0,1,0,0,2,0,0,0,0.7
3,2,234,"29,278",6,3,3,0.68,0,3,0,0,0,0,0,0,1.5
3,2,234,"29,299",7,2,5,0.17,2,0,0,0,1,3,0,0,1.7
3,2,234,"29,360",5,1,4,0.51,2,2,0,0,6,0,9,0,2.69
3,2,234,"29,214",2,1,1,0.47,2,0,0,0,1,0,0,0,1.1
3,2,234,"29,228",2,1,1,0.1,2,0,0,0,0,0,0,0,1
3,2,234,"29,263",7,4,3,2.37,3,0,0,0,0,2,16,0,2.06
3,2,234,"29,282",2,1,1,0.03,2,0,0,0,2,0,8,0,1.28
3,2,234,"29,369",5,2,3,2.71,1,0,0,0,4,0,0,0,0.9
3,2,234,"29,259",6,4,2,0.1,3,0,0,0,3,0,0,0,1.8
3,2,234,"29,332",2,0,2,0.17,0,0,0,0,2,6,12,0,1.52
3,2,234,"29,233",2,1,1,0.01,0,0,0,0,0,0,0,0,0
3,2,234,"29,325",8,3,5,0.34,0,2,0,0,2,0,0,0,1.2
3,2,234,"29,261",1,0,1,0.34,0,0,0,0,0,0,0,0,0
3,2,234,"29,256",6,3,3,0.49,2,3,0,1,15,0,15,0,4.25
3,2,234,"29,310",7,3,4,0.51,0,2,0,0,5,0,0,0,1.5
3,2,234,"29,346",2,1,1,1.02,2,0,0,0,2,0,5,0,1.25
3,2,234,"29,289",1,0,1,0,2,0,0,0,0,0,1,0,1.01
3,2,234,"29,239",2,1,1,0.2,0,2,0,0,7,0,1,0,1.71
3,2,234,"29,211",4,1,3,0.25,0,2,0,0,5,0,0,0,1.5
3,2,234,"29,362",7,5,2,0.14,1,0,0,0,4,0,7,0,0.97
3,2,234,"29,311",4,2,2,0.56,0,1,0,0,12,0,7,0,1.77
3,2,234,"29,230",4,2,2,0.41,1,2,0,0,1,0,0,0,1.6
3,2,234,"29,356",10,4,6,0.11,1,1,0,0,3,0,0,0,1.3
3,2,234,"29,349",3,2,1,0.61,2,0,0,0,1,0,0,0,1.1
3,2,234,"29,318",4,1,3,0.02,0,0,0,0,0,0,6,0,0.06
3,2,234,"29,286",4,2,2,0.34,0,0,0,0,0,0,0,0,0
3,2,234,"29,242",4,3,1,0.31,1,1,0,0,4,0,2,0,1.42
3,2,234,"29,308",4,2,2,0.32,2,2,0,0,0,0,2,0,2.02
3,2,234,"29,253",1,1,0,0.21,0,0,0,0,0,0,0,0,0
3,2,234,"29,251",4,2,2,0.16,2,3,0,0,1,0,0,0,2.6
3,2,234,"29,217",7,5,2,1.12,3,1,0,0,2,0,7,0,2.27
3,2,234,"29,277",4,2,2,0.25,2,0,0,0,1,0,0,0,1.1
3,2,234,"29,339",5,3,2,0.75,3,0,0,0,2,0,8,0,1.78
3,2,234,"29,291",5,2,3,0.31,0,3,0,0,6,0,5,0,2.15
3,2,234,"29,247",1,0,1,0.06,0,0,0,0,0,0,0,0,0
3,2,234,"29,343",6,2,4,0.43,10,0,0,0,0,0,0,0,5
3,2,234,"29,271",6,4,2,0.14,0,1,0,0,2,0,0,0,0.7
3,2,234,"29,355",5,1,4,0.52,4,2,0,0,7,0,4,0,3.74
3,2,234,"29,359",9,4,5,0,4,1,0,0,0,2,4,0,2.94
3,2,234,"29,316",6,2,4,0.12,2,0,0,0,0,0,0,0,1
3,2,234,"29,237",9,4,5,0.2,0,1,0,0,2,0,0,0,0.7
3,2,234,"29,272",5,2,3,0.79,2,0,0,0,0,0,6,0,1.06
3,2,234,"29,366",3,1,2,0.17,0,0,0,0,0,0,0,0,0
3,2,234,"29,243",5,2,3,0.24,0,0,0,0,0,0,0,0,0
3,2,234,"29,288",2,1,1,0.42,5,0,0,0,4,0,7,0,2.97
3,2,234,"29,248",5,4,1,0.17,4,0,0,0,10,0,1,0,3.01
3,2,234,"29,298",4,3,1,0,3,0,0,0,2,0,0,0,1.7
3,2,234,"29,304",4,3,1,0.15,2,1,0,0,4,1,2,0,2.12
3,2,234,"29,351",7,4,3,0,2,0,0,0,1,0,0,0,1.1
3,2,234,"29,240",4,3,1,0.76,4,0,0,0,0,1,5,0,2.25
3,2,234,"29,260",10,5,5,0.36,0,1,0,0,0,0,0,0,0.5
3,2,234,"29,352",1,0,1,0,0,1,0,0,0,0,1,0,0.51
3,2,234,"29,285",5,4,1,0.17,0,0,0,0,0,0,0,0,0
3,2,234,"29,295",5,3,2,0.51,3,0,0,0,23,0,12,0,3.92
3,2,234,"29,241",5,3,2,1.02,0,1,0,0,6,0,0,0,1.1
3,2,234,"29,312",4,2,2,0.25,2,0,0,0,0,0,0,0,1
3,2,234,"29,287",6,3,3,0.17,3,0,0,0,0,0,8,0,1.58
3,2,234,"29,270",17,11,6,2.71,4,0,0,0,7,1,6,1,2.99
3,2,234,"29,215",6,3,3,0.51,0,0,0,0,0,0,0,0,0
3,2,234,"29,268",6,4,2,0.44,0,0,0,0,2,0,0,0,0.2
3,2,234,"29,365",7,4,3,0.01,0,1,0,0,2,0,5,0,0.75
3,2,234,"29,210",7,3,4,0,1,0,0,0,2,0,0,0,0.7
3,2,234,"29,250",9,5,4,0,7,5,0,0,10,0,16,0,7.16
3,2,234,"29,305",8,1,7,0.23,3,0,0,0,4,0,2,0,1.92
3,2,234,"29,258",4,2,2,0.68,1,0,0,0,2,0,0,0,0.7
3,2,234,"29,303",6,3,3,0,1,0,0,0,1,0,0,0,0.6
3,2,235,"29,417",6,2,4,0.34,2,1,0,0,1,0,0,0,1.6
3,2,235,"29,461",5,3,2,0.05,0,0,0,0,1,0,2,2,0.18
3,2,235,"29,421",4,1,3,3.39,0,0,0,0,0,0,0,0,0
3,2,235,"29,444",16,8,8,0,6,0,0,0,0,0,0,0,3
3,2,235,"29,465",6,3,3,0.14,0,0,0,0,0,0,0,0,0
3,2,235,"29,440",11,6,5,0,4,2,0,0,3,0,400,0,7.3
3,2,235,"29,456",4,3,1,0.16,4,0,0,0,0,0,0,0,2
3,2,235,"29,493",8,5,3,0.61,0,0,0,0,0,0,0,0,0
3,2,235,"29,468",2,0,2,0.17,1,0,0,0,0,0,15,0,0.65
3,2,235,"29,451",3,1,2,1.17,0,1,0,0,0,0,10,0,0.6
3,2,235,"29,483",4,3,1,0.51,4,2,0,0,6,0,0,0,3.6
3,2,235,"29,420",6,4,2,0.34,0,0,0,0,0,0,0,0,0
3,2,235,"29,422",5,3,2,0.17,1,0,0,0,1,0,0,0,0.6
3,2,235,"29,379",4,2,2,0.34,2,0,0,0,0,0,0,0,1
3,2,235,"29,437",5,2,3,0.2,0,2,0,0,5,0,4,0,1.54
3,2,235,"29,457",7,4,3,0.1,0,0,0,0,0,0,0,0,0
3,2,235,"29,383",4,1,3,0.2,3,1,0,0,2,0,11,0,2.31
3,2,235,"29,475",8,4,4,1.35,2,0,0,0,0,0,0,0,1
3,2,235,"29,392",7,2,5,0.68,2,2,0,0,6,0,0,0,2.6
3,2,235,"29,480",4,1,3,0.34,0,0,0,0,2,0,5,1,0.28
3,2,235,"29,494",5,3,2,1.73,3,0,4,0,0,0,0,0,4.7
3,2,235,"29,435",7,4,3,2.29,7,1,0,0,30,1,10,0,7.3
3,2,235,"29,472",9,3,6,0.36,7,0,0,0,5,0,0,0,4
3,2,235,"29,474",6,5,1,0.68,1,0,0,0,0,0,10,0,0.6
3,2,235,"29,385",8,5,3,0.46,5,0,0,0,10,0,12,0,3.62
3,2,235,"29,399",5,3,2,0.51,4,0,0,0,0,0,0,0,2
3,2,235,"29,498",5,2,3,0.34,2,0,0,0,0,0,0,0,1
3,2,235,"29,469",6,4,2,0.34,2,0,0,0,0,2,5,0,1.45
3,2,235,"29,406",6,4,2,0.17,0,2,0,0,2,0,0,0,1.2
3,2,235,"29,495",10,6,4,5.08,5,0,0,0,3,0,0,0,2.8
3,2,235,"29,466",6,3,3,0.12,0,3,0,0,0,0,0,0,1.5
3,2,235,"29,430",4,1,3,2.71,4,0,0,0,8,0,0,1,2.83
3,2,235,"29,405",4,2,2,0.2,2,0,0,0,0,0,0,0,1
3,2,235,"29,463",2,1,1,0.07,0,0,0,0,0,0,0,0,0
3,2,235,"29,395",5,2,3,0.13,1,2,0,3,0,0,3,0,1.83
3,2,235,"29,408",5,2,3,0.07,0,0,0,0,0,0,0,0,0
3,2,235,"29,482",12,2,10,0,7,1,0,0,5,0,3,0,4.53
3,2,235,"29,452",3,1,2,0.51,0,1,0,0,0,0,0,0,0.5
3,2,235,"29,479",2,1,1,0,2,0,0,0,3,0,0,0,1.3
3,2,235,"29,415",7,5,2,0.36,1,1,0,0,3,0,9,0,1.39
3,2,235,"29,460",9,4,5,0.34,2,0,0,0,1,0,0,0,1.1
3,2,235,"29,499",3,0,3,0,3,0,0,0,16,0,2,0,3.12
3,2,235,"29,449",4,3,1,0.29,4,0,0,0,2,1,1,0,2.41
3,2,235,"29,390",10,8,2,2.03,4,1,0,0,2,0,0,0,2.7
3,2,235,"29,425",3,1,2,0.19,0,0,0,0,4,0,0,0,0.4
3,2,235,"29,473",7,2,5,0.15,0,0,0,0,0,0,0,0,0
3,2,235,"29,414",5,4,1,3.39,2,2,0,0,4,0,14,2,2.6
3,2,235,"29,464",4,3,1,0.41,2,0,0,0,1,0,10,3,1.29
3,2,235,"29,471",7,2,5,0.68,0,2,0,0,0,2,3,0,1.43
3,2,235,"29,459",2,1,1,0.56,5,0,0,0,3,0,6,0,2.86
3,2,235,"29,492",4,2,2,0,0,0,0,0,8,0,0,0,0.8
3,2,235,"29,443",4,0,4,0.15,0,3,0,0,0,0,0,0,1.5
3,2,235,"29,481",3,1,2,0.14,0,0,0,0,1,0,0,0,0.1
3,2,235,"29,478",3,1,2,0.2,2,3,0,0,0,0,0,0,2.5
3,2,235,"29,416",9,5,4,0,1,0,0,0,1,0,2,0,0.62
3,2,235,"29,438",10,6,4,1.69,2,1,0,0,0,0,0,0,1.5
3,2,235,"29,387",5,3,2,1.02,0,0,0,0,5,1,12,0,0.82
3,2,235,"29,484",5,3,2,0,2,1,0,0,0,0,0,0,1.5
3,2,235,"29,397",7,4,3,0.41,5,0,0,0,0,0,1,0,2.51
3,2,235,"29,419",2,1,1,0,2,0,0,0,0,0,0,0,1
3,2,235,"29,380",2,1,1,0.17,0,0,0,0,2,0,0,0,0.2
3,2,235,"29,378",4,0,4,0.17,0,1,0,0,1,0,0,0,0.6
3,2,235,"29,432",5,2,3,0.17,1,2,0,0,6,0,0,0,2.1
3,2,235,"29,398",5,1,4,0.14,0,1,0,0,3,0,16,0,0.96
3,2,235,"29,448",6,4,2,0.11,4,0,0,0,0,0,0,0,2
3,2,235,"29,455",13,6,7,0,2,3,0,0,3,0,0,0,2.8
3,2,235,"29,396",6,2,4,0.05,0,0,0,0,0,0,1,0,0.01
3,2,235,"29,433",3,2,1,0.41,2,0,0,0,0,0,0,0,1
3,2,235,"29,485",9,6,3,0.51,4,2,0,0,6,0,0,0,3.6
3,2,235,"29,429",8,2,6,0.54,2,1,0,0,4,0,10,0,2
3,2,235,"29,428",6,5,1,0.85,2,2,0,0,8,0,15,0,2.95
3,2,235,"29,384",4,2,2,0.71,5,1,0,0,10,0,20,0,4.2
3,2,235,"29,382",7,4,3,1.69,2,0,0,0,0,0,2,0,1.02
3,2,235,"29,470",4,1,3,0.41,0,3,0,0,3,0,11,0,1.91
3,2,235,"29,477",4,3,1,0.31,1,1,0,0,2,0,0,0,1.2
3,2,235,"29,407",11,6,5,0,0,1,0,0,0,0,0,0,0.5
3,2,235,"29,497",7,4,3,0.15,0,1,0,0,5,0,3,0,1.03
3,2,235,"29,412",3,1,2,0.27,0,2,0,0,0,0,0,0,1
3,2,235,"29,491",3,1,2,1.35,2,0,0,0,1,0,0,0,1.1
3,2,235,"29,447",3,2,1,0.42,0,1,0,0,2,0,5,0,0.75
3,2,235,"29,388",4,3,1,0.15,4,3,0,0,4,0,4,0,3.94
3,2,235,"29,411",1,0,1,0.17,3,0,0,0,4,0,10,0,2
3,2,235,"29,391",2,1,1,0.69,0,0,0,0,0,0,0,0,0
3,2,235,"29,439",3,2,1,0.05,0,0,0,0,0,0,1,0,0.01
3,2,235,"29,434",9,5,4,1.02,0,0,0,0,3,0,0,0,0.3
3,2,235,"29,424",8,4,4,0.3,6,0,0,0,8,0,4,0,3.84
3,2,235,"29,431",4,2,2,0.36,0,2,0,0,7,0,0,0,1.7
3,2,235,"29,442",3,1,2,0.25,0,0,0,0,4,0,5,0,0.45
3,2,235,"29,458",4,3,1,0.05,0,0,0,0,2,0,4,0,0.24
3,2,235,"29,450",5,3,2,0.17,2,1,0,0,6,0,4,0,2.14
3,2,235,"29,486",5,2,3,0.2,0,2,0,0,0,0,3,0,1.03
3,2,235,"29,488",7,5,2,0.34,0,4,0,0,4,0,1,0,2.41
3,2,235,"29,404",6,5,1,0.17,0,0,0,0,0,0,0,0,0
3,2,235,"29,489",9,4,5,0,2,0,0,0,0,0,0,0,1
3,2,235,"29,409",4,2,2,1.68,2,2,0,0,5,1,10,0,2.8
3,2,235,"29,441",5,3,2,0,1,0,0,0,2,0,2,0,0.72
3,2,235,"29,418",9,3,6,0.51,2,0,0,0,1,0,0,0,1.1
3,2,235,"29,381",6,2,4,0.02,0,0,0,0,0,0,0,0,0
3,2,235,"29,427",15,15,0,0,10,0,0,0,0,0,0,0,5
3,2,235,"29,445",4,2,2,0.03,0,0,0,0,0,0,0,0,0
3,2,235,"29,446",8,3,5,1.02,2,3,0,0,4,1,15,0,3.25
3,2,235,"29,487",8,4,4,0.2,1,0,0,0,1,0,0,0,0.6
3,2,235,"29,423",5,1,4,0.51,4,2,0,0,12,0,20,0,4.4
3,2,235,"29,413",3,2,1,0.1,1,2,0,0,7,0,20,0,2.4
3,2,235,"29,401",3,1,2,0.22,2,0,0,0,2,0,0,0,1.2
3,2,235,"29,393",1,0,1,0.1,0,0,0,0,7,0,6,0,0.76
3,2,235,"29,490",4,2,2,0.03,0,0,0,0,0,0,0,0,0
3,2,235,"29,389",10,5,5,1.07,2,0,0,0,5,3,9,0,2.19
3,2,235,"29,462",4,1,3,0.11,0,2,0,0,2,0,1,0,1.21
3,2,235,"29,496",6,2,4,0.46,1,2,0,0,5,1,5,0,2.25
3,2,235,"29,467",5,1,4,1.42,1,1,0,0,5,0,4,0,1.54
3,2,235,"29,400",4,2,2,0.06,2,0,0,0,6,0,0,0,1.6
3,2,235,"29,476",3,2,1,0.41,1,1,0,0,4,0,0,0,1.4
3,2,235,"29,394",7,2,5,0.12,3,2,0,0,4,0,0,0,2.9
3,2,235,"29,402",2,1,1,0.51,0,3,0,0,3,0,0,0,1.8
3,2,236,"29,528",5,2,3,0,0,2,0,0,0,0,0,0,1
3,2,236,"29,506",4,1,3,0.27,3,2,0,0,8,1,6,0,3.56
3,2,236,"29,505",5,3,2,0.34,0,0,0,0,2,0,0,0,0.2
3,2,236,"29,558",5,2,3,0.2,4,0,0,0,0,0,0,0,2
3,2,236,"29,523",4,2,2,0.68,4,0,0,0,6,0,0,0,2.6
3,2,236,"29,574",7,2,5,0.17,0,0,0,0,0,0,0,0,0
